text,label
Even for that I thank you .,1
Therefore I pray you lead me to the caskets To try my fortune .,1
"By this scimitar That slew the Sophy and a Persian prince That won three fields of Sultan Solyman , I would o'erstare the sternest eyes that look , Outbrave the heart most daring on the earth , Pluck the young sucking cubs from the she-bear , Yea , mock the lion when he roars for prey , To win the lady .",1
"But , alas the while !",1
Nor will not .,1
"Come , bring me unto my chance .",1
"First , forward to the temple .",1
After dinner Your hazard shall be made .,1
"Certainly my conscience will serve me to run from this Jew , my master .",1
"For the heavens , rouse up a brave mind , "" says the fiend , ""and run."" Well , my conscience , hanging about the neck of my heart , says very wisely to me , ""My honest friend Launcelot , being an honest man's son"" , or rather an honest woman's son , for indeed my father did something smack , something grow to .",1
"He had a kind of taste. , Well , my conscience says , ""Launcelot , budge not."" ""Budge ! "" says the fiend .",1
"Budge not , "" says my conscience .",1
"Conscience , "" say I , ""you counsel well."" ""Fiend , "" say I , ""you counsel well."" To be ruled by my conscience I should stay with the Jew my master , who , God bless the mark , is a kind of devil .",1
"And to run away from the Jew I should be ruled by the fiend , who , saving your reverence , is the devil himself .",1
The fiend gives the more friendly counsel .,1
"I will run , fiend .",1
I will run .,1
"Master young man , you , I pray you , which is the way to Master Jew's ?",1
"Master young gentleman , I pray you , which is the way to Master Jew's ?",1
"Turn up on your right hand at the next turning , but at the next turning of all on your left .",1
"Marry , at the very next turning turn of no hand , but turn down indirectly to the Jew's house .",1
"By God's sonties , 'twill be a hard way to hit .",1
"Can you tell me whether one Launcelot that dwells with him , dwell with him or no ?",1
Talk you of young Master Launcelot ?,1
"No ""master , "" sir , but a poor man's son .",1
"His father , though I say 't , is an honest exceeding poor man and , God be thanked , well to live .",1
"Your worship's friend and Launcelot , sir .",1
"Shall I have the thought To think on this , and shall I lack the thought That such a thing bechanced would make me sad ?",1
But tell not me .,1
"Believe me , no .",1
Therefore my merchandise makes me not sad .,1
"Why then , you are in love .",1
Not in love neither ?,1
"But I pray you , ergo , old man , ergo , I beseech you , talk you of young Master Launcelot ?",1
"Ergo , Master Launcelot .",1
"Marry , God forbid !",1
"The boy was the very staff of my age , my very prop .",1
"Do I look like a cudgel or a hovel-post , a staff or a prop ?",1
"Do you know me , Father ?",1
"Alack the day , I know you not , young gentleman .",1
"But I pray you , tell me , is my boy , God rest his soul , alive or dead ?",1
"Do you not know me , Father ?",1
"Alack , sir , I am sand-blind .",1
I know you not .,1
"Nay , indeed if you had your eyes , you might fail of the knowing me .",1
It is a wise father that knows his own child .,1
"Well , old man , I will tell you news of your son .",1
Give me your blessing .,1
"Pray you , sir , stand up .",1
"I am sure you are not Launcelot , my boy .",1
"Pray you , let's have no more fooling about it , but give me your blessing .",1
"I am Launcelot , your boy that was , your son that is , your child that shall be .",1
I can not think you are my son .,1
"Her name is Margery , indeed .",1
"I'll be sworn , if thou be Launcelot , thou art mine own flesh and blood .",1
It should seem then that Dobbin's tail grows backward .,1
I am sure he had more hair of his tail than I have of my face when I last saw him .,1
"Lord , how art thou changed !",1
How dost thou and thy master agree ?,1
I have brought him a present .,1
How 'gree you now ?,1
My master's a very Jew .,1
Give him a present .,1
Give him a halter .,1
I am famished in his service .,1
You may tell every finger I have with my ribs .,1
"Father , I am glad you are come .",1
"Give me your present to one Master Bassanio , who indeed gives rare new liveries .",1
Gramercy !,1
Wouldst thou aught with me ?,1
What would you ?,1
"Serve you , sir .",1
"That is the very defect of the matter , sir .",1
I know thee well .,1
Thou hast obtained thy suit .,1
"Father , in .",1
My best endeavours shall be done herein .,1
"Yonder , sir , he walks .",1
Signor Bassanio !,1
Gratiano !,1
I have a suit to you .,1
You have obtained it .,1
You must not deny me .,1
I must go with you to Belmont .,1
"Why , then you must .",1
"But hear thee , Gratiano .",1
"Thou art too wild , too rude and bold of voice , Parts that become thee happily enough And in such eyes as ours appear not faults .",1
"Pray thee , take pain To allay with some cold drops of modesty Thy skipping spirit , lest through thy wild behavior I be misconst'red in the place I go to , And lose my hopes .",1
"Signor Bassanio , hear me .",1
"If I do not put on a sober habit , Talk with respect and swear but now and then , Wear prayer books in my pocket , look demurely , Nay more .",1
"While grace is saying , hood mine eyes Thus with my hat , and sigh and say , ""Amen"" , Use all the observance of civility Like one well studied in a sad ostent To please his grandam , never trust me more .",1
"Well , we shall see your bearing .",1
"Nay , but I bar tonight .",1
You shall not gauge me By what we do tonight .,1
"I would entreat you rather to put on Your boldest suit of mirth , for we have friends That purpose merriment .",1
But fare you well .,1
I have some business .,1
I am sorry thou wilt leave my father so .,1
"Our house is hell , and thou , a merry devil , Didst rob it of some taste of tediousness .",1
"And Launcelot , soon at supper shalt thou see Lorenzo , who is thy new master's guest .",1
Give him this letter .,1
Adieu !,1
"If a Christian do not play the knave and get thee , I am much deceived .",1
But adieu .,1
These foolish drops do something drown my manly spirit .,1
Adieu .,1
"Farewell , good Launcelot .",1
"Alack , what heinous sin is it in me To be ashamed to be my father's child !",1
"But though I am a daughter to his blood , I am not to his manners .",1
"O Lorenzo , If thou keep promise , I shall end this strife , Become a Christian and thy loving wife .",1
"Nay , we will slink away in supper time , Disguise us at my lodging , and return , All in an hour .",1
We have not made good preparation .,1
We have not spoke us yet of torchbearers .,1
"Tis vile , unless it may be quaintly ordered , And better in my mind not undertook .",1
Tis now but four o'clock .,1
We have two hours To furnish us .,1
"Friend Launcelot , what's the news ?",1
I know the hand .,1
"Love news , in faith ?",1
Whither goest thou ?,1
"Marry , sir , to bid my old master the Jew to sup tonight with my new master the Christian .",1
And so will I .,1
Meet me and Gratiano At Gratiano's lodging some hour hence .,1
Tis good we do so .,1
Was not that letter from fair Jessica ?,1
"Some that will evermore peep through their eyes And laugh like parrots at a bagpiper , And other of such vinegar aspect That they'll not show their teeth in way of smile Though Nestor swear the jest be laughable .",1
Fare ye well .,1
Your worth is very dear in my regard .,1
